Start Zone,End Zone,Start Time,Efficency,Speed Scale
4,3,03:50,1,9
5,4,21:30,2,8
5,4,04:36,1,9
4,5,02:31,4,6
4,3,15:19,1,9
4,2,02:27,10,0
4,3,16:27,4,6
5,4,11:43,7,3
5,1,22:31,7,3
4,5,12:14,4,6
4,5,08:36,3,7
3,2,08:23,4,6
2,4,03:12,9,1
3,1,16:47,5,5
1,2,00:22,8,2
5,1,06:56,6,4
4,2,16:12,6,4
4,1,08:48,5,5
1,3,03:49,1,9
1,2,12:47,8,2
3,2,17:15,8,2
3,2,19:18,7,3
3,4,16:31,7,3
4,3,22:02,10,0
4,3,07:39,9,1
3,1,15:58,7,3
4,1,02:16,4,6
3,5,19:22,10,0
3,4,14:57,2,8
5,3,02:42,5,5
3,1,15:10,5,5
4,2,11:14,5,5
4,3,22:01,8,2
5,4,23:21,7,3
3,2,16:26,5,5
4,2,11:48,6,4
4,5,01:09,7,3
1,4,00:44,5,5
3,2,17:03,2,8
2,1,07:25,4,6
3,5,04:34,4,6
1,4,09:42,1,9
3,2,20:17,2,8
3,5,19:48,6,4
4,1,12:57,10,0
2,5,07:26,6,4
3,5,03:29,3,7
4,5,15:10,9,1
3,4,00:45,5,5
4,5,02:44,6,4
2,1,19:53,1,9
4,2,11:09,4,6
2,4,15:03,9,1
5,2,06:43,4,6
2,5,08:01,4,6
4,5,10:14,4,6
2,1,09:41,9,1
1,2,03:57,6,4
5,2,14:07,4,6
4,5,16:30,10,0
2,3,11:30,7,3
3,5,02:27,1,9
5,3,00:34,10,0
4,1,17:26,10,0
4,5,00:43,6,4
3,2,18:40,4,6
2,4,08:03,8,2
4,2,10:52,10,0
3,5,20:39,9,1
3,5,05:02,4,6
3,5,17:58,10,0
3,4,19:58,2,8
5,4,05:59,2,8
2,5,00:31,5,5
3,5,20:51,2,8
2,3,10:43,4,6
5,3,21:28,2,8
5,2,05:15,3,7
3,2,21:14,2,8
2,5,09:57,8,2
1,3,06:35,6,4
1,2,14:28,3,7
5,2,17:26,4,6
2,1,00:47,10,0
1,3,12:06,8,2
4,1,13:07,3,7
1,2,18:46,4,6
3,1,04:44,2,8
2,4,14:43,4,6
1,2,17:31,1,9
4,1,11:49,6,4
3,1,01:05,6,4
2,5,03:30,8,2
5,2,10:30,8,2
4,3,22:34,4,6
4,5,22:44,5,5
4,3,16:03,5,5
5,4,20:53,3,7
5,2,03:27,6,4
4,2,13:48,10,0
5,2,14:37,9,1
2,1,22:28,10,0
5,2,22:42,5,5
2,3,01:36,10,0
3,2,04:40,5,5
5,2,03:27,2,8
1,3,18:47,6,4
4,3,13:09,6,4
4,5,14:04,7,3
3,5,02:43,3,7
4,1,14:51,8,2
4,5,15:38,5,5
1,4,08:35,3,7
2,3,23:08,2,8
5,4,23:32,1,9
5,3,04:32,10,0
4,1,20:02,6,4
4,2,20:29,3,7
3,1,00:00,7,3
2,4,03:17,9,1
5,3,11:54,10,0
5,3,02:33,2,8
3,4,14:34,6,4
4,3,22:11,2,8
1,5,01:58,3,7
4,2,19:00,10,0
3,2,15:44,8,2
3,1,17:48,1,9
3,4,07:17,7,3
2,3,00:43,2,8
2,4,19:59,8,2
1,5,08:55,5,5
1,2,12:44,9,1
3,1,14:12,1,9
1,4,08:49,3,7
4,2,00:53,4,6
5,1,07:53,4,6
2,4,16:45,2,8
3,4,09:02,2,8
1,2,08:27,2,8
4,2,19:07,3,7
3,5,23:43,4,6
3,1,04:57,5,5
1,2,09:23,3,7
5,1,09:02,2,8
5,1,20:42,5,5
1,2,22:47,2,8
4,2,10:23,9,1
5,1,08:20,1,9
3,2,17:02,7,3
3,4,20:09,5,5
4,1,08:31,7,3
5,3,11:42,5,5
4,3,04:42,10,0
5,4,02:54,8,2
5,3,14:04,4,6
1,2,15:49,1,9
5,4,19:52,7,3
3,5,16:37,5,5
4,3,07:09,2,8
3,1,07:41,3,7
5,2,07:13,1,9
5,3,04:32,8,2
4,1,09:53,2,8
1,3,11:12,1,9
2,3,14:03,2,8
3,4,06:42,9,1
3,5,04:49,2,8
3,4,02:10,4,6
3,5,05:56,8,2
5,2,08:54,7,3
4,2,15:45,8,2
1,4,02:20,1,9
4,5,18:22,8,2
3,2,02:34,10,0
1,2,00:58,3,7
3,1,00:50,8,2
2,4,18:03,8,2
2,4,16:24,3,7
1,2,11:13,6,4
1,5,16:59,3,7
3,1,19:56,8,2
5,2,12:19,6,4
1,5,14:11,2,8
2,5,03:24,5,5
3,1,08:31,8,2
2,4,13:15,2,8
4,3,04:40,10,0
4,3,06:30,2,8
2,5,04:38,4,6
2,5,19:48,8,2
4,2,06:50,1,9
3,4,17:49,5,5
1,4,16:13,6,4
5,2,02:43,3,7
5,4,12:56,6,4
2,1,07:32,9,1
3,1,08:46,3,7
5,4,19:10,1,9
5,4,21:52,8,2
2,1,13:02,7,3
2,4,09:36,2,8
2,3,17:58,10,0
3,2,18:21,8,2
1,5,08:03,6,4
3,2,04:18,10,0
3,5,15:47,7,3
1,5,09:06,9,1
4,2,05:26,2,8
3,2,19:34,3,7
1,5,04:03,2,8
3,4,02:07,7,3
1,2,14:18,1,9
3,4,18:51,8,2
4,5,09:06,8,2
5,2,22:52,4,6
4,1,14:54,4,6
1,4,20:12,4,6
3,5,21:41,6,4
4,3,09:50,5,5
3,1,10:28,9,1
3,2,18:48,5,5
2,5,11:50,3,7
3,5,08:12,7,3
5,4,09:06,5,5
1,3,14:46,7,3
3,5,15:31,7,3
1,3,13:49,4,6
2,5,23:26,6,4
1,5,22:47,1,9
4,2,11:47,5,5
2,5,09:56,2,8
1,4,22:13,7,3
4,5,07:35,2,8
2,5,18:05,3,7
3,1,10:09,2,8
2,3,12:37,1,9
5,2,20:25,10,0
2,1,23:47,1,9
1,2,23:55,8,2
4,1,10:53,7,3
4,2,21:59,10,0
1,2,16:24,9,1
3,1,21:54,6,4
5,2,23:33,7,3
5,2,12:16,10,0
1,3,05:19,1,9
4,1,03:52,7,3
3,4,16:36,6,4
4,2,09:10,10,0
5,3,18:09,2,8
1,2,01:55,8,2
5,1,03:11,9,1
2,1,22:16,4,6
4,5,17:33,2,8
3,4,02:39,5,5
5,4,16:34,2,8
4,5,18:44,5,5
1,3,18:55,9,1
4,1,04:52,9,1
5,2,20:01,1,9
4,2,09:38,7,3
1,2,23:31,3,7
1,4,05:19,2,8
4,1,17:53,9,1
2,5,09:23,4,6
5,3,02:14,1,9
2,5,14:15,1,9
5,1,10:16,10,0
3,4,08:33,4,6
3,1,01:46,9,1
1,3,09:24,1,9
2,1,15:10,8,2
4,3,02:39,4,6
2,5,22:01,8,2
3,1,21:59,1,9
5,1,00:22,7,3
2,4,12:16,8,2
4,5,04:48,4,6
5,2,21:40,3,7
5,2,09:05,1,9
2,4,17:44,6,4
1,4,17:27,3,7
3,2,20:53,2,8
3,2,19:17,3,7
1,5,21:43,3,7
5,2,14:40,2,8
3,5,06:55,6,4
4,2,16:53,4,6
1,2,19:06,3,7
2,3,12:17,4,6
2,3,16:01,1,9
2,4,16:51,9,1
4,2,06:40,7,3
2,4,04:36,9,1
3,1,00:14,6,4
5,3,10:09,9,1
2,4,05:44,6,4
1,5,06:50,9,1
1,4,07:46,7,3
2,1,19:21,4,6
2,3,05:36,5,5
3,5,05:24,1,9
4,1,13:47,3,7
5,2,11:13,6,4
2,5,18:00,9,1
2,1,08:21,6,4
4,3,18:30,10,0
1,5,19:46,10,0
1,2,06:14,4,6
2,1,01:15,3,7
2,5,09:08,4,6
5,2,15:27,3,7
2,5,00:14,4,6
5,1,23:57,2,8
5,4,03:17,1,9
1,2,08:18,7,3
3,2,14:25,2,8
5,2,23:06,5,5
5,4,05:06,5,5
5,1,23:15,8,2
5,4,20:25,10,0
1,4,02:58,3,7
2,5,06:16,8,2
3,2,18:30,4,6
3,1,18:07,5,5
2,1,18:56,7,3
3,4,11:40,2,8
4,5,12:04,7,3
2,1,01:11,9,1
5,4,09:01,7,3
1,5,16:20,2,8
2,3,16:02,8,2
4,3,03:03,4,6
4,3,00:53,2,8
2,1,23:07,2,8
2,3,03:28,1,9
3,2,22:22,4,6
3,2,05:15,8,2
2,1,05:46,1,9
3,2,21:01,10,0
2,5,04:53,10,0
4,1,05:27,10,0
1,3,09:30,7,3
1,5,07:41,5,5
2,5,15:51,6,4
1,3,12:50,6,4
1,3,06:25,4,6
3,2,03:17,10,0
1,3,10:25,2,8
4,2,10:53,4,6
5,1,21:36,9,1
1,5,07:49,8,2
3,1,09:30,8,2
4,2,22:38,5,5
4,1,00:20,3,7
3,2,20:25,4,6
3,4,20:39,4,6
2,5,02:17,2,8
4,2,09:15,7,3
1,3,06:29,6,4
3,2,11:03,5,5
3,2,15:22,4,6
4,1,14:41,5,5
3,1,05:59,5,5
4,3,17:47,2,8
2,5,00:02,9,1
5,3,01:48,10,0
4,2,23:23,10,0
2,5,09:13,5,5
2,3,09:11,8,2
2,5,00:33,6,4
5,3,04:29,7,3
2,3,15:32,4,6
1,5,10:57,4,6
2,5,21:49,10,0
2,5,15:20,1,9
3,5,17:41,4,6
3,2,01:53,5,5
5,4,03:09,1,9
5,1,20:10,7,3
5,3,10:50,5,5
4,2,18:06,3,7
3,5,18:31,4,6
1,4,10:01,10,0
5,1,20:04,6,4
4,2,06:27,7,3
3,4,06:53,9,1
4,1,22:47,2,8
2,1,21:06,1,9
5,1,16:47,7,3
3,2,19:51,4,6
3,5,03:23,1,9
1,2,08:40,9,1
2,5,00:57,3,7
1,4,20:46,8,2
3,5,07:18,4,6
4,3,11:05,4,6
4,5,13:53,1,9
5,3,08:32,10,0
3,1,01:10,9,1
3,5,04:51,3,7
4,1,21:06,7,3
1,3,04:57,6,4
3,5,18:43,8,2
4,2,22:44,10,0
4,2,16:33,2,8
5,1,13:10,8,2
4,3,02:31,8,2
2,3,23:50,10,0
5,1,01:14,3,7
3,1,02:40,7,3
5,2,22:57,2,8
5,2,03:59,4,6
3,4,08:49,4,6
2,3,14:06,10,0
1,3,03:44,6,4
4,1,01:35,9,1
2,4,02:34,3,7
5,1,03:20,7,3
5,4,15:18,5,5
4,2,11:08,5,5
1,3,22:07,2,8
3,2,17:38,5,5
5,4,15:14,1,9
5,2,21:20,9,1
1,5,00:18,2,8
4,5,20:18,9,1
2,3,19:41,3,7
4,1,05:27,7,3
1,5,13:44,7,3
1,5,16:29,8,2
5,1,01:39,3,7
5,4,20:52,5,5
5,2,12:30,2,8
5,3,17:22,9,1
2,3,19:58,4,6
2,1,07:35,8,2
1,4,15:20,8,2
1,2,12:52,9,1
1,5,15:26,8,2
1,3,20:11,9,1
5,3,21:37,4,6
5,3,21:39,3,7
4,5,16:30,7,3
4,2,03:16,3,7
1,2,17:48,8,2
1,3,15:45,7,3
1,3,12:31,5,5
1,2,18:55,4,6
4,3,02:16,10,0
4,3,00:54,5,5
2,4,08:45,9,1
4,5,22:04,2,8
1,2,07:25,5,5
5,2,01:16,5,5
3,5,09:58,7,3
3,1,22:05,4,6
1,2,10:19,5,5
4,3,02:35,8,2
3,2,23:49,2,8
3,5,08:39,4,6
5,4,15:16,9,1
4,2,15:50,1,9
1,4,05:56,2,8
5,3,06:57,4,6
2,1,05:16,6,4
3,1,06:39,1,9
4,5,00:00,6,4
5,4,15:12,2,8
5,1,14:10,6,4
5,4,15:42,9,1
1,5,15:01,9,1
1,5,03:02,10,0
5,2,22:44,1,9
2,3,03:01,8,2
2,5,20:31,4,6
4,5,12:34,1,9
3,1,22:24,2,8
1,5,00:16,9,1
4,1,03:41,7,3
4,3,00:14,5,5
3,4,16:54,9,1
1,2,14:56,7,3
3,5,21:04,10,0
4,3,21:29,6,4
1,4,19:39,8,2
3,4,00:04,5,5
3,4,18:40,9,1
4,3,13:24,10,0
2,5,11:19,2,8
5,1,22:38,6,4
5,1,05:00,9,1
3,2,23:05,6,4
4,2,14:47,10,0
4,1,08:50,4,6
5,4,13:24,2,8
4,1,02:11,2,8
3,4,00:46,3,7
3,5,18:52,10,0
3,4,08:08,1,9
2,1,16:23,2,8
5,4,12:28,9,1
5,4,15:05,10,0
1,4,06:33,3,7
5,2,13:56,3,7
1,4,02:47,9,1
5,2,01:43,6,4
4,3,16:45,4,6
5,4,15:48,6,4
5,3,01:47,7,3
2,3,09:15,5,5
5,1,14:01,2,8
1,3,09:07,4,6
5,4,17:21,6,4
4,3,00:19,7,3
4,2,22:49,8,2
5,4,23:17,10,0
4,3,13:45,1,9
3,2,11:47,7,3
2,1,14:57,7,3
2,5,20:13,9,1
1,5,18:34,1,9
3,2,09:07,4,6
5,4,15:16,1,9
1,5,12:47,2,8
3,2,20:03,9,1
5,3,04:56,2,8
2,4,15:18,4,6
5,4,00:26,6,4
4,2,10:11,3,7
5,1,09:19,10,0
4,5,04:57,3,7
3,4,14:13,8,2
5,2,23:14,6,4
1,4,02:03,3,7
5,4,06:04,7,3
3,4,21:23,10,0
4,3,01:02,5,5
3,4,03:48,3,7
2,1,06:17,1,9
4,2,03:09,6,4
2,4,21:24,1,9
3,4,17:33,3,7
1,2,15:14,1,9
2,4,08:41,8,2
2,3,14:03,9,1
1,5,05:49,10,0
1,3,12:50,4,6
5,1,17:47,2,8
3,2,14:22,6,4
3,5,07:43,6,4
2,5,17:10,1,9
4,5,22:29,1,9
1,2,03:59,10,0
5,3,11:55,7,3
1,5,13:40,7,3
2,4,18:03,4,6
5,1,09:20,5,5
1,4,05:53,4,6
2,1,01:52,6,4
3,4,02:35,9,1
3,2,02:49,1,9
1,3,12:12,3,7
2,3,12:54,2,8
1,5,10:42,8,2
1,5,15:34,10,0
1,3,04:29,2,8
1,3,12:14,8,2
3,1,22:27,4,6
2,1,13:25,3,7
1,2,09:35,3,7
4,3,21:08,9,1
5,2,02:09,3,7
2,3,00:55,1,9
2,5,09:43,2,8
3,2,01:36,2,8
4,5,12:03,7,3
3,1,17:57,4,6
2,5,02:11,6,4
3,5,07:52,9,1
1,3,18:05,5,5
4,5,16:29,3,7
1,2,17:22,4,6
1,2,02:25,8,2
2,4,03:02,6,4
4,5,02:57,6,4
1,2,08:49,2,8
4,3,11:54,10,0
2,4,16:12,7,3
3,4,12:14,3,7
4,2,18:51,1,9
3,4,08:19,8,2
3,2,02:48,3,7
5,4,18:35,10,0
2,3,10:10,5,5
3,5,12:27,5,5
4,1,17:07,3,7
5,2,07:47,4,6
5,4,00:44,9,1
3,2,14:10,4,6
2,1,20:07,6,4
4,1,09:28,7,3
2,5,00:46,5,5
1,2,16:39,2,8
1,2,18:37,2,8
4,2,19:47,5,5
2,5,04:31,4,6
3,4,23:02,10,0
1,4,15:24,8,2
3,1,06:45,2,8
1,5,20:09,10,0
4,1,21:49,9,1
2,4,05:38,2,8
1,4,16:01,8,2
5,4,14:42,7,3
2,5,15:39,8,2
3,2,07:17,3,7
5,4,12:40,9,1
1,4,00:00,9,1
2,1,19:02,6,4
2,5,16:19,7,3
5,1,11:12,6,4
2,5,17:12,7,3
2,4,08:37,10,0
3,2,06:07,1,9
3,4,02:10,3,7
1,2,02:19,6,4
1,2,04:10,9,1
2,5,16:31,10,0
2,5,02:17,7,3
5,4,03:48,2,8
1,4,07:22,4,6
3,5,02:13,1,9
4,3,13:09,5,5
2,4,20:40,1,9
3,2,00:23,4,6
5,1,09:02,6,4
2,3,20:15,10,0
1,2,23:26,10,0
1,5,13:49,1,9
4,3,01:41,7,3
5,3,11:24,4,6
4,1,21:27,7,3
2,4,20:55,10,0
1,2,10:23,2,8
1,3,16:23,7,3
1,5,02:42,6,4
4,1,13:04,3,7
5,3,09:23,8,2
3,4,18:57,1,9
4,2,20:01,5,5
3,2,13:03,6,4
3,1,22:05,9,1
2,1,21:48,8,2
3,5,10:06,8,2
4,3,12:52,4,6
3,4,19:40,8,2
5,3,19:24,4,6
4,2,01:28,10,0
1,5,13:31,3,7
4,3,10:49,5,5
1,5,11:04,9,1
3,1,08:47,9,1
4,5,15:44,3,7
5,1,15:05,6,4
1,3,18:46,9,1
1,3,12:40,3,7
5,3,08:27,3,7
4,2,17:23,5,5
1,5,14:15,5,5
2,3,09:00,1,9
4,1,15:04,6,4
3,4,17:10,9,1
5,3,01:34,5,5
2,3,08:55,6,4
4,3,10:42,5,5
2,4,07:24,1,9
4,1,20:42,2,8
3,2,01:29,8,2
2,3,01:42,9,1
2,4,07:39,1,9
2,4,23:09,1,9
4,1,00:09,5,5
4,5,06:03,10,0
3,5,14:04,5,5
4,3,13:48,7,3
4,1,10:54,10,0
4,2,08:55,1,9
2,1,16:48,6,4
4,1,13:14,4,6
1,3,18:51,1,9
2,4,06:19,5,5
5,3,04:03,7,3
2,4,21:05,8,2
4,2,14:19,5,5
4,2,03:36,9,1
5,2,11:44,9,1
3,1,15:50,5,5
2,3,12:15,2,8
3,1,04:56,9,1
5,4,16:31,2,8
5,4,04:25,7,3
1,3,09:34,2,8
5,1,01:47,1,9
4,2,15:29,9,1
1,2,17:00,6,4
2,1,22:35,8,2
2,5,07:09,3,7
5,3,23:42,1,9
5,1,13:00,8,2
5,1,04:33,7,3
3,4,18:44,2,8
1,4,16:45,3,7
4,5,22:33,6,4
4,2,22:55,1,9
1,5,06:19,10,0
1,4,13:15,6,4
2,1,17:08,2,8
1,4,12:37,3,7
3,5,06:35,4,6
1,4,14:27,10,0
1,2,20:58,1,9
3,1,02:08,8,2
2,4,04:29,5,5
3,4,00:48,1,9
2,4,15:55,3,7
3,2,17:33,4,6
2,1,04:57,10,0
4,1,11:59,7,3
3,2,04:20,3,7
1,5,17:24,2,8
4,5,12:07,1,9
2,1,10:05,9,1
4,1,22:54,1,9
5,3,18:25,5,5
1,3,22:21,3,7
1,3,13:23,3,7
1,4,10:00,7,3
2,3,09:32,2,8
5,1,05:01,3,7
1,2,12:50,4,6
1,5,10:10,1,9
3,4,00:49,6,4
5,3,01:14,6,4
2,1,19:41,3,7
4,1,19:31,6,4
1,2,08:13,1,9
1,3,07:55,6,4
1,2,00:40,5,5
2,1,00:13,10,0
4,3,08:57,2,8
3,1,03:02,1,9
5,2,18:58,9,1
3,2,01:12,8,2
2,5,05:36,8,2
2,5,22:31,4,6
2,5,19:40,8,2
5,3,02:51,8,2
4,3,05:59,8,2
4,5,21:43,7,3
1,5,14:16,5,5
5,4,01:07,8,2
4,5,18:44,9,1
5,3,09:40,9,1
3,2,20:23,7,3
4,3,22:56,3,7
3,1,23:33,7,3
4,3,17:54,1,9
2,1,20:10,6,4
1,4,23:09,2,8
1,5,08:17,9,1
3,1,15:37,1,9
5,4,08:31,8,2
3,2,09:55,1,9
4,1,17:52,8,2
2,4,00:15,5,5
3,4,17:44,10,0
4,3,12:09,9,1
5,1,18:06,9,1
1,5,15:48,8,2
5,2,08:35,2,8
1,3,15:04,5,5
5,4,06:01,8,2
2,5,22:07,3,7
5,1,14:49,3,7
4,5,17:31,7,3
4,3,04:35,7,3
4,3,01:29,8,2
3,2,10:48,1,9
5,3,10:19,4,6
4,3,12:02,4,6
1,4,03:41,8,2
2,4,18:22,5,5
5,4,19:33,4,6
4,3,06:16,7,3
1,2,08:44,9,1
2,4,16:12,2,8
3,4,03:07,2,8
3,2,15:31,2,8
5,3,12:45,10,0
3,5,09:39,6,4
2,5,01:28,6,4
4,1,05:13,3,7
4,3,02:11,10,0
2,3,17:55,7,3
3,5,02:08,3,7
4,3,01:33,6,4
4,3,02:11,7,3
4,5,01:47,7,3
3,5,03:28,3,7
5,4,00:06,10,0
3,5,06:37,8,2
2,4,10:23,1,9
1,3,03:36,10,0
5,4,07:55,3,7
1,4,05:35,1,9
5,1,04:50,7,3
3,2,20:27,1,9
4,3,15:46,9,1
2,1,23:49,9,1
5,4,09:03,8,2
3,4,18:01,1,9
2,5,13:37,4,6
1,4,10:29,10,0
4,1,06:44,5,5
1,2,07:48,2,8
3,2,04:48,4,6
3,1,22:19,3,7
4,5,05:54,8,2
5,4,10:38,3,7
5,2,11:43,9,1
2,4,16:30,10,0
2,5,15:07,9,1
5,4,19:15,1,9
5,2,18:45,6,4
2,3,21:07,10,0
5,2,10:00,4,6
2,5,23:33,6,4
3,4,06:15,10,0
5,3,18:06,4,6
1,2,06:08,5,5
5,1,00:35,7,3
3,2,23:31,3,7
2,4,00:27,1,9
4,1,07:17,8,2
4,3,00:01,5,5
1,4,16:46,2,8
5,4,10:28,5,5
2,5,07:23,10,0
4,5,08:17,3,7
2,5,08:19,6,4
1,5,09:09,1,9
1,2,06:56,3,7
4,1,06:25,7,3
2,3,10:24,2,8
4,3,15:26,4,6
5,2,05:20,8,2
5,4,21:22,2,8
2,4,22:13,2,8
4,2,07:55,7,3
2,5,20:05,1,9
5,3,09:59,6,4
4,2,21:19,7,3
5,4,04:33,9,1
1,2,22:34,10,0
5,4,18:12,7,3
1,5,15:38,5,5
3,1,05:49,8,2
3,2,13:01,9,1
5,4,07:00,1,9
2,5,07:24,6,4
5,2,13:18,5,5
4,3,00:19,2,8
4,5,12:40,8,2
3,2,22:30,2,8
2,5,20:55,7,3
3,4,17:33,9,1
5,4,05:16,5,5
1,3,05:47,3,7
3,4,10:10,10,0
4,5,07:03,1,9
3,5,18:16,3,7
2,4,23:22,10,0
2,3,10:20,10,0
4,3,16:21,1,9
2,3,05:57,3,7
2,1,08:07,8,2
2,4,09:31,8,2
4,5,04:37,10,0
1,2,07:49,9,1
3,5,00:36,3,7
5,4,14:00,4,6
1,5,00:27,4,6
2,4,22:25,2,8
3,5,13:01,8,2
1,3,14:05,3,7
4,2,17:06,2,8
5,2,03:28,9,1
4,2,16:56,3,7
4,1,16:31,9,1
1,4,03:19,7,3
2,4,11:41,2,8
5,1,14:15,1,9
4,3,17:23,1,9
1,3,19:48,1,9
2,1,22:04,3,7
4,3,19:27,4,6
4,2,01:52,5,5
4,1,08:03,6,4
1,3,00:48,4,6
4,1,10:05,7,3
2,5,02:38,9,1
1,5,19:00,2,8
3,4,14:19,10,0
4,2,22:28,6,4
5,1,16:48,8,2
3,4,00:59,9,1
3,1,23:47,1,9
4,2,14:54,7,3
3,2,03:57,4,6
3,2,07:08,8,2
1,5,21:43,1,9
4,1,21:24,1,9
5,3,01:23,7,3
4,2,21:26,10,0
3,5,20:29,5,5
5,2,13:37,9,1
2,5,23:21,4,6
2,3,03:36,1,9
1,4,13:36,1,9
1,2,09:13,8,2
2,4,12:27,1,9
5,3,07:41,4,6
1,3,17:06,6,4
2,4,19:48,3,7
2,3,06:32,9,1
4,1,06:49,6,4
5,4,17:59,3,7
5,3,02:37,8,2
3,1,11:20,9,1
1,4,22:15,6,4
3,2,05:41,2,8
5,3,22:04,6,4
1,3,07:39,3,7
2,5,14:04,4,6
3,4,03:58,3,7
1,3,04:38,4,6
1,3,13:02,3,7
1,4,21:04,7,3
3,2,11:45,10,0
5,4,12:21,6,4
2,3,07:06,5,5
5,1,14:07,3,7
5,2,06:36,2,8
4,3,14:48,1,9
4,2,11:59,5,5
4,1,22:33,4,6
4,1,22:02,10,0
3,1,11:57,1,9
4,5,16:37,3,7
1,4,17:34,4,6
4,2,04:58,10,0
4,1,10:02,8,2
4,3,23:30,9,1
5,2,14:47,1,9
2,4,10:25,9,1
3,2,00:11,4,6
5,4,22:02,5,5
3,4,10:34,9,1
4,2,13:35,1,9
5,4,02:51,6,4
2,4,03:49,6,4
1,5,15:03,8,2
5,1,17:52,4,6
4,3,16:14,2,8
2,5,00:33,6,4
4,5,23:28,8,2
2,3,14:29,6,4
2,1,16:59,6,4
4,3,19:53,6,4
2,4,07:00,6,4
1,5,17:16,10,0
2,4,00:22,10,0
3,1,07:36,8,2
2,4,20:14,9,1
2,5,23:02,4,6
3,5,06:27,5,5
2,3,12:18,1,9
1,2,10:13,5,5
3,1,20:02,7,3
5,4,23:38,5,5
4,2,18:07,3,7
5,1,05:10,6,4
2,1,19:33,2,8
1,4,02:55,4,6
5,4,01:33,9,1
4,1,20:26,8,2
5,2,10:26,8,2
4,2,12:27,1,9
1,4,21:50,5,5
2,4,14:28,7,3
5,4,17:24,3,7
4,1,01:45,7,3
4,2,13:12,9,1
2,3,23:10,4,6
5,3,16:54,7,3
2,1,05:30,9,1
4,1,11:21,10,0
2,4,17:40,7,3
4,2,15:33,9,1
3,2,16:20,8,2
2,5,13:47,10,0
2,5,14:52,10,0
3,5,13:35,10,0
2,4,10:03,1,9
5,2,05:44,8,2
3,5,19:19,1,9
3,1,17:46,2,8
4,5,01:55,2,8
1,3,12:31,3,7
5,1,21:34,10,0
4,5,05:08,5,5
4,5,03:33,8,2
2,5,12:16,9,1
5,2,17:21,10,0
2,3,20:24,9,1
3,2,04:00,6,4
4,2,21:05,8,2
2,1,05:16,5,5
2,1,02:19,5,5
5,4,07:50,10,0
5,1,12:19,3,7
3,4,20:51,4,6
3,4,22:00,3,7
4,1,12:10,5,5
2,4,20:59,7,3
4,1,21:41,7,3
4,1,09:51,5,5
1,2,11:31,1,9
5,2,17:17,6,4
3,5,07:52,10,0
1,5,18:43,6,4
1,3,22:15,7,3
4,2,15:28,5,5
3,2,18:00,10,0
3,5,20:49,7,3
1,2,07:17,1,9
4,2,06:13,7,3
2,1,04:16,2,8
4,1,05:14,5,5
5,1,20:06,7,3
5,1,07:36,8,2
1,2,03:26,4,6
2,3,10:06,5,5
1,5,06:49,10,0
1,5,02:09,10,0
5,1,09:28,1,9
3,5,15:01,7,3
2,4,04:56,9,1
5,4,05:27,10,0
2,3,21:56,1,9
3,5,04:39,9,1
4,5,09:36,4,6
3,4,23:46,6,4
5,2,21:05,10,0
2,1,23:50,5,5
1,3,21:04,1,9
3,4,08:32,3,7
2,5,14:39,5,5
3,2,05:01,5,5
5,1,12:07,6,4
5,2,12:19,5,5
3,5,20:29,5,5
4,2,05:04,5,5
1,4,10:07,8,2
3,2,05:52,8,2
2,4,14:02,2,8
3,1,06:46,7,3
4,5,08:07,10,0
2,3,11:25,2,8
4,3,13:14,5,5
1,3,16:25,9,1
5,4,21:53,6,4
2,5,09:35,7,3
5,4,03:34,8,2
2,3,04:51,5,5
5,1,11:13,8,2
5,3,06:52,1,9
2,3,00:12,3,7
1,4,20:22,3,7
5,1,21:55,6,4
2,5,04:56,1,9
3,5,15:53,3,7
5,3,21:05,8,2
5,3,13:25,1,9
5,3,17:59,3,7
3,4,03:16,3,7
3,4,01:56,9,1
2,5,20:11,9,1
2,1,16:11,9,1
3,5,07:47,10,0
1,2,13:54,8,2
2,1,01:20,10,0
3,1,12:33,10,0
1,5,06:22,6,4
2,5,12:53,9,1
5,4,01:05,4,6
4,1,13:17,7,3
4,3,08:22,8,2
3,1,01:54,10,0
5,1,13:43,10,0
5,4,11:32,7,3
5,1,08:43,4,6
3,1,15:07,6,4
3,4,21:26,1,9
3,1,19:12,9,1
3,2,23:54,2,8
4,5,20:04,10,0
2,5,13:09,9,1
3,1,20:49,6,4
5,2,17:48,7,3
1,5,05:49,9,1
4,2,02:10,2,8
3,1,23:49,8,2
3,1,18:55,7,3
4,3,08:14,6,4
5,2,10:34,7,3
4,5,02:32,10,0
5,3,07:42,6,4
2,5,14:07,10,0
2,4,10:27,8,2
5,1,04:52,4,6
4,2,17:57,6,4
4,1,00:27,10,0
4,2,19:25,4,6
2,4,00:03,4,6
5,2,04:01,8,2
4,3,15:03,6,4
1,4,17:53,4,6
2,5,04:06,3,7
2,5,01:32,4,6
3,5,12:59,1,9
1,3,12:39,5,5
1,2,21:07,7,3
4,3,05:59,3,7
3,5,00:57,9,1
3,4,14:10,8,2
4,3,16:27,4,6
2,5,09:12,6,4
4,1,05:57,10,0
4,3,14:59,4,6
1,4,12:25,2,8
5,2,05:09,8,2
1,3,19:54,9,1
1,3,17:07,2,8
3,2,11:39,9,1
5,3,05:49,8,2
4,5,19:04,7,3
4,3,02:46,7,3
5,1,02:34,9,1
5,1,09:37,2,8
2,5,08:29,6,4
1,3,21:52,7,3
